Pose Estimation Results
Timestamp,2025-08-13 22:24:13
Global RMSE (pixels),13.953213
Global Mean Error (pixels),10.941944
Total Markers,318

Filename,Marker_ID,RMSE,Mean_Error,X_Position,Y_Position,Z_Position,Rotation_X,Rotation_Y,Rotation_Z
image_000052_20250813_194712_062.jpg,124,7.695729,7.226222,-0.077188,0.135230,0.732377,-102.698,111.763,55.313
image_000052_20250813_194712_062.jpg,203,16.356295,16.168671,0.422484,0.295844,1.750708,-9.602,-174.378,-29.217
image_000052_20250813_194712_062.jpg,23,20.676678,20.645386,0.153698,0.338783,2.978868,8.614,174.763,36.091
image_000052_20250813_194712_062.jpg,98,16.754227,16.737556,-0.317966,-0.005716,2.113470,-7.984,-164.020,66.372
image_000052_20250813_194712_062.jpg,62,14.082491,13.960337,0.336443,-0.005993,1.927722,-153.125,6.699,-1.596
image_000052_20250813_194712_062.jpg,40,11.106730,11.017055,-0.084741,-0.135561,1.531326,-7.326,-150.201,-39.572
image_000047_20250813_194706_922.jpg,40,14.665715,14.522660,-0.093519,-0.250343,1.201318,-7.147,-160.405,19.514
image_000047_20250813_194706_922.jpg,98,21.735956,21.719803,-0.387105,-0.186688,2.054231,4.796,178.054,-25.200
image_000047_20250813_194706_922.jpg,124,2.948869,2.876405,-0.101193,0.102406,0.777094,114.050,-121.709,-20.348
image_000047_20250813_194706_922.jpg,62,12.876805,12.850358,0.237691,-0.117048,1.265640,161.809,-8.871,-31.089
image_000047_20250813_194706_922.jpg,23,12.492178,12.481853,0.046009,0.065661,1.262237,-5.846,-174.874,29.480
image_000047_20250813_194706_922.jpg,203,17.295315,17.254124,0.397501,0.195281,1.733315,-0.764,-159.015,-26.298
image_000044_20250813_194703_822.jpg,124,7.714806,7.524219,-0.119618,0.126136,0.717724,-98.905,117.765,43.015
image_000044_20250813_194703_822.jpg,203,4.642354,4.099625,0.153575,0.103150,0.774330,16.211,157.639,13.850
image_000044_20250813_194703_822.jpg,23,3.443711,3.441405,-0.003039,0.076509,0.884025,-14.452,-179.071,0.925
image_000044_20250813_194703_822.jpg,98,9.367528,9.276096,-0.245911,-0.028971,1.096935,-10.159,-158.441,-3.887
