Pose Estimation Results
Timestamp,2025-08-13 21:44:29
Global RMSE (pixels),0.238772
Global Mean Error (pixels),0.207755
Total Markers,318

Filename,Marker_ID,RMSE,Mean_Error,X_Position,Y_Position,Z_Position,Rotation_X,Rotation_Y,Rotation_Z
image_000045_20250813_194704_854.jpg,23,0.164616,0.163479,0.003505,0.052885,0.783877,-8.910,-170.784,-14.917
image_000045_20250813_194704_854.jpg,203,0.180706,0.180218,0.158111,0.100544,0.805084,8.294,169.638,-19.359
image_000045_20250813_194704_854.jpg,40,0.155218,0.154864,-0.090390,-0.136284,0.817346,-9.305,-188.510,19.329
image_000045_20250813_194704_854.jpg,62,0.152653,0.152116,0.115242,-0.056476,0.846117,166.506,-7.951,10.203
image_000020_20250813_194639_371.jpg,124,0.114995,0.109069,-0.057795,0.128370,0.694004,118.206,-125.633,23.511
image_000020_20250813_194639_371.jpg,98,0.243305,0.238035,-0.095111,-0.041989,0.693048,4.303,166.317,-4.798
image_000020_20250813_194639_371.jpg,40,0.223300,0.222477,-0.014067,-0.125350,0.716278,3.683,165.346,-7.584
image_000020_20250813_194639_371.jpg,23,0.111468,0.110737,0.068358,0.072662,0.728743,3.661,167.169,-7.742
image_000020_20250813_194639_371.jpg,203,0.216449,0.216091,0.216391,0.128445,0.760092,4.890,167.030,-5.868
image_000020_20250813_194639_371.jpg,62,0.104986,0.104707,0.179560,-0.033403,0.753225,172.733,-4.772,22.379
image_000034_20250813_194653_615.jpg,124,0.248132,0.246833,-0.094795,0.112183,0.679835,-129.048,112.873,-40.974
image_000034_20250813_194653_615.jpg,98,0.306109,0.304836,-0.107368,-0.058490,0.709795,-10.679,157.008,-15.246
image_000034_20250813_194653_615.jpg,23,0.073069,0.072945,0.029365,0.085127,0.740545,-10.107,155.831,-15.090
image_000034_20250813_194653_615.jpg,40,0.312044,0.310991,-0.018811,-0.121710,0.752643,-11.702,156.197,-15.644
image_000034_20250813_194653_615.jpg,203,0.195849,0.195664,0.161803,0.169927,0.786017,-10.575,155.158,-17.418
image_000034_20250813_194653_615.jpg,62,0.207597,0.207067,0.151952,0.006951,0.815524,-158.266,-7.840,61.457
image_000007_20250813_194626_163.jpg,40,0.166102,0.164456,-0.080610,-0.101962,0.672791,10.672,176.128,36.488
image_000007_20250813_194626_163.jpg,98,0.114368,0.113729,-0.159012,-0.018620,0.709814,10.539,173.502,34.864
image_000007_20250813_194626_163.jpg,62,0.143128,0.142547,0.124383,-0.036215,0.712916,-156.039,9.937,0.728
image_000007_20250813_194626_163.jpg,23,0.220052,0.219831,0.014646,0.073291,0.746735,-10.424,-178.032,-35.908
image_000007_20250813_194626_163.jpg,124,0.241559,0.241312,-0.110160,0.137813,0.769789,-109.077,121.887,17.352
image_000007_20250813_194626_163.jpg,203,0.088625,0.088492,0.170593,0.113400,0.779916,10.871,176.738,28.628
image_000046_20250813_194705_890.jpg,124,0.249198,0.247296,-0.115921,0.111177,0.756648,-119.051,133.332,-38.240
image_000046_20250813_194705_890.jpg,98,0.241920,0.239091,-0.167785,-0.052499,0.787494,-8.751,-187.845,12.087
image_000046_20250813_194705_890.jpg,23,0.175148,0.173709,0.004381,0.051575,0.794960,7.839,167.314,-19.991
